"Date","ASX200.Adjusted"
"2019-05-27",6451.89990234375
"2019-05-28",6484.7998046875
"2019-05-29",6440
"2019-05-30",6392.10009765625
"2019-05-31",6396.89990234375
"2019-06-03",6320.5
"2019-06-04",6332.39990234375
"2019-06-05",6358.5
"2019-06-06",6383
"2019-06-07",6443.89990234375
"2019-06-11",6546.2998046875
"2019-06-12",6543.7001953125
"2019-06-13",6542.39990234375
"2019-06-14",6554
"2019-06-17",6530.89990234375
"2019-06-18",6570
"2019-06-19",6648.10009765625
"2019-06-20",6687.39990234375
"2019-06-21",6650.7998046875
"2019-06-24",6665.39990234375
"2019-06-25",6658
"2019-06-26",6640.5
"2019-06-27",6666.2998046875
"2019-06-28",6618.7998046875
"2019-07-01",6648.10009765625
"2019-07-02",6653.2001953125
"2019-07-03",6685.5
"2019-07-04",6718
"2019-07-05",6751.2998046875
"2019-07-08",6672.2001953125
"2019-07-09",6665.7001953125
"2019-07-10",6689.7998046875
"2019-07-11",6716.10009765625
"2019-07-12",6696.5
"2019-07-15",6653
"2019-07-16",6641
"2019-07-17",6673.2998046875
"2019-07-18",6649.10009765625
"2019-07-19",6700.2998046875
"2019-07-22",6691.2001953125
"2019-07-23",6724.60009765625
"2019-07-24",6776.7001953125
"2019-07-25",6818
"2019-07-26",6793.39990234375
"2019-07-29",6825.7998046875
"2019-07-30",6845.10009765625
"2019-07-31",6812.60009765625
"2019-08-01",6788.89990234375
"2019-08-02",6768.60009765625
"2019-08-05",6640.2998046875
"2019-08-06",6478.10009765625
"2019-08-07",6519.5
"2019-08-08",6568.10009765625
"2019-08-09",6584.39990234375
"2019-08-12",6590.2998046875
"2019-08-13",6568.5
"2019-08-14",6595.89990234375
"2019-08-15",6408.10009765625
"2019-08-16",6405.5
"2019-08-19",6467.39990234375
"2019-08-20",6545
"2019-08-21",6483.2998046875
"2019-08-22",6501.7998046875
"2019-08-23",6523.10009765625
"2019-08-26",6440.10009765625
"2019-08-27",6471.2001953125
"2019-08-28",6500.60009765625
"2019-08-29",6507.39990234375
"2019-08-30",6604.2001953125
"2019-09-02",6579.39990234375
"2019-09-03",6573.39990234375
"2019-09-04",6553
"2019-09-05",6613.2001953125
"2019-09-06",6647.2998046875
"2019-09-09",6648
"2019-09-10",6614.10009765625
"2019-09-11",6638
"2019-09-12",6654.89990234375
"2019-09-13",6669.2001953125
"2019-09-16",6673.5
"2019-09-17",6695.2998046875
"2019-09-18",6681.60009765625
"2019-09-19",6717.5
"2019-09-20",6730.7998046875
"2019-09-23",6749.7001953125
"2019-09-24",6748.89990234375
"2019-09-25",6710.2001953125
"2019-09-26",6677.60009765625
"2019-09-27",6716.10009765625
"2019-09-30",6688.2998046875
"2019-10-01",6742.7998046875
"2019-10-02",6639.89990234375
"2019-10-03",NA
"2019-10-04",6517.10009765625
"2019-10-06",6563.60009765625
"2019-10-07",6593.39990234375
"2019-10-08",6546.7001953125
"2019-10-09",6547.10009765625
"2019-10-10",6606.7998046875
"2019-10-13",6642.60009765625
"2019-10-14",6652
"2019-10-15",6736.5
"2019-10-16",6684.7001953125
"2019-10-17",6649.7001953125
"2019-10-20",6652.5
"2019-10-21",6672.2001953125
"2019-10-22",6673.10009765625
"2019-10-23",6693.60009765625
"2019-10-24",6739.2001953125
"2019-10-27",6740.7001953125
"2019-10-28",6745.39990234375
"2019-10-29",6689.5
"2019-10-30",6663.39990234375
"2019-10-31",6669.10009765625
"2019-11-03",6686.89990234375
"2019-11-04",6697.10009765625
"2019-11-05",6660.2001953125
"2019-11-06",6726.60009765625
"2019-11-07",6724.10009765625
"2019-11-10",6772.5
"2019-11-11",6753
"2019-11-12",6698.39990234375
"2019-11-13",6735.10009765625
"2019-11-14",6793.7001953125
"2019-11-17",6766.7998046875
"2019-11-18",6814.2001953125
"2019-11-19",6722.39990234375
"2019-11-20",6672.89990234375
"2019-11-21",6709.7998046875
"2019-11-24",6731.39990234375
"2019-11-25",6787.5
"2019-11-26",6850.60009765625
"2019-11-27",6864
"2019-11-28",6846
"2019-12-01",6862.2998046875
"2019-12-02",6712.2998046875
"2019-12-03",6606.5
"2019-12-04",6683
"2019-12-05",6707
"2019-12-08",6730
"2019-12-09",6706.89990234375
"2019-12-10",6752.60009765625
"2019-12-11",6708.7998046875
"2019-12-12",6739.7001953125
"2019-12-15",6849.7001953125
"2019-12-16",6847.2998046875
"2019-12-17",6851.39990234375
"2019-12-18",6833.10009765625
"2019-12-19",6816.2998046875
"2019-12-22",6785.10009765625
"2019-12-23",6794.2001953125
"2019-12-26",6821.7001953125
"2019-12-29",6804.89990234375
"2019-12-30",6684.10009765625
"2020-01-01",6690.60009765625
"2020-01-02",6733.5
"2020-01-05",6735.7001953125
"2020-01-06",6826.39990234375
"2020-01-07",6817.60009765625
"2020-01-08",6874.2001953125
"2020-01-09",6929
"2020-01-12",6903.7001953125
"2020-01-13",6962.2001953125
"2020-01-14",6994.7998046875
"2020-01-15",7041.7998046875
"2020-01-16",7064.10009765625
"2020-01-19",7079.5
"2020-01-20",7066.2998046875
"2020-01-21",7132.7001953125
"2020-01-22",7088
"2020-01-23",7090.5
"2020-01-27",7023.5
"2020-01-28",7031.5
"2020-01-29",7008.39990234375
"2020-01-30",7017.2001953125
"2020-02-02",6923.2998046875
"2020-02-03",6948.7001953125
"2020-02-04",6976.10009765625
"2020-02-05",7049.2001953125
"2020-02-06",7022.60009765625
"2020-02-09",7012.5
"2020-02-10",7055.2998046875
"2020-02-11",7088.2001953125
"2020-02-12",7103.2001953125
"2020-02-13",7130.2001953125
"2020-02-16",7125.10009765625
"2020-02-17",7113.7001953125
"2020-02-18",7144.60009765625
"2020-02-19",7162.5
"2020-02-20",7139
"2020-02-23",6978.2998046875
"2020-02-24",6866.60009765625
"2020-02-25",6708.10009765625
"2020-02-26",6657.89990234375
"2020-02-27",6441.2001953125
"2020-03-01",6391.5
"2020-03-02",6435.7001953125
"2020-03-03",6325.39990234375
"2020-03-04",6395.7001953125
"2020-03-05",6216.2001953125
"2020-03-08",5760.60009765625
"2020-03-09",5939.60009765625
"2020-03-10",5725.89990234375
"2020-03-11",5304.60009765625
"2020-03-12",5539.2998046875
"2020-03-15",5002
"2020-03-16",5293.39990234375
"2020-03-17",4953.2001953125
"2020-03-18",4782.89990234375
"2020-03-19",4816.60009765625
"2020-03-22",4546
"2020-03-23",4735.7001953125
"2020-03-24",4998.10009765625
"2020-03-25",5113.2998046875
"2020-03-26",4842.39990234375
"2020-03-29",5181.39990234375
"2020-03-30",5076.7998046875
"2020-03-31",5258.60009765625
"2020-04-01",5154.2998046875
"2020-04-02",5067.5
"2020-04-06",5286.7998046875
"2020-04-07",5252.2998046875
"2020-04-08",5206.89990234375
"2020-04-09",5387.2998046875
"2020-04-14",5488.10009765625
"2020-04-15",5466.7001953125
"2020-04-16",5416.2998046875
"2020-04-17",5487.5
"2020-04-20",5353
"2020-04-21",5221.2998046875
"2020-04-22",5221.2001953125
"2020-04-23",5217.10009765625
"2020-04-24",5242.60009765625
"2020-04-27",5321.39990234375
"2020-04-28",5313.10009765625
"2020-04-29",5393.39990234375
"2020-04-30",5522.39990234375
"2020-05-01",5245.89990234375
"2020-05-04",5319.7998046875
"2020-05-05",5407.10009765625
"2020-05-06",5384.60009765625
"2020-05-07",5364.2001953125
"2020-05-08",5391.10009765625
"2020-05-11",5461.2001953125
"2020-05-12",5403
"2020-05-13",5421.89990234375
"2020-05-14",5328.7001953125
"2020-05-15",5404.7998046875
"2020-05-18",5460.5
"2020-05-19",5559.5
"2020-05-20",5573
"2020-05-21",5550.39990234375
"2020-05-22",5497
"2020-05-25",5615.60009765625
"2020-05-26",5780
"2020-05-27",5775
"2020-05-28",5851.10009765625
"2020-05-29",5755.7001953125
"2020-06-01",5819.2001953125
"2020-06-02",5835.10009765625
"2020-06-03",5941.60009765625
"2020-06-04",5991.7998046875
"2020-06-05",5998.7001953125
"2020-06-09",6144.89990234375
"2020-06-10",6148.39990234375
"2020-06-11",5960.60009765625
"2020-06-12",5847.7998046875
"2020-06-15",5719.7998046875
"2020-06-16",5942.2998046875
"2020-06-17",5991.7998046875
"2020-06-18",5936.5
"2020-06-19",5942.60009765625
"2020-06-22",5944.5
"2020-06-23",5954.39990234375
"2020-06-24",5965.7001953125
"2020-06-25",5817.7001953125
"2020-06-26",5904.10009765625
"2020-06-29",5815
"2020-06-30",5897.89990234375
"2020-07-01",5934.39990234375
"2020-07-02",6032.7001953125
"2020-07-03",6057.89990234375
"2020-07-06",6014.60009765625
"2020-07-07",6012.89990234375
"2020-07-08",5920.2998046875
"2020-07-09",5955.5
"2020-07-10",5919.2001953125
"2020-07-13",5977.5
"2020-07-14",5941.10009765625
"2020-07-15",6052.89990234375
"2020-07-16",6010.89990234375
"2020-07-17",6033.60009765625
"2020-07-20",6001.60009765625
"2020-07-21",6156.2998046875
"2020-07-22",6075.10009765625
"2020-07-23",6094.5
"2020-07-24",6024
"2020-07-27",6044.2001953125
"2020-07-28",6020.5
"2020-07-29",6006.39990234375
"2020-07-30",6051.10009765625
"2020-07-31",5927.7998046875
"2020-08-03",5926.10009765625
"2020-08-04",6037.60009765625
"2020-08-05",6001.2998046875
"2020-08-06",6042.2001953125
"2020-08-07",6004.7998046875
"2020-08-10",6110.2001953125
"2020-08-11",6138.7001953125
"2020-08-12",6132
"2020-08-13",6091
"2020-08-14",6126.2001953125
"2020-08-17",6076.39990234375
"2020-08-18",6123.39990234375
"2020-08-19",6167.60009765625
"2020-08-20",6120
"2020-08-21",6111.2001953125
"2020-08-24",6129.60009765625
"2020-08-25",6161.39990234375
"2020-08-26",6116.39990234375
"2020-08-27",6126.2001953125
"2020-08-28",6073.7998046875
"2020-08-31",6060.5
"2020-09-01",5953.39990234375
"2020-09-02",6063.2001953125
"2020-09-03",6112.60009765625
"2020-09-04",5925.5
"2020-09-07",5944.7998046875
"2020-09-08",6007.7998046875
"2020-09-09",5878.60009765625
"2020-09-10",5908.5
"2020-09-11",5859.39990234375
"2020-09-14",5899.5
"2020-09-15",5894.7998046875
"2020-09-16",5956.10009765625
"2020-09-17",5883.2001953125
"2020-09-18",5864.5
"2020-09-21",5822.60009765625
"2020-09-22",5784.10009765625
"2020-09-23",5923.89990234375
"2020-09-24",5875.89990234375
"2020-09-25",5964.89990234375
"2020-09-28",5952.2998046875
"2020-09-29",5952.10009765625
"2020-09-30",5815.89990234375
"2020-10-01",5872.89990234375
"2020-10-02",5791.5
"2020-10-04",5941.60009765625
"2020-10-05",5962.10009765625
"2020-10-06",6036.39990234375
"2020-10-07",6102
"2020-10-08",6102.2001953125
"2020-10-11",6132
"2020-10-12",6195.7001953125
"2020-10-13",6179.2001953125
"2020-10-14",6210.2998046875
"2020-10-15",6176.7998046875
"2020-10-18",6229.39990234375
"2020-10-19",6184.60009765625
"2020-10-20",6191.7998046875
"2020-10-21",6173.7998046875
"2020-10-22",6167
"2020-10-25",6155.60009765625
"2020-10-26",6051
"2020-10-27",6057.7001953125
"2020-10-28",5960.2998046875
"2020-10-29",5927.60009765625
"2020-11-01",5951.2998046875
"2020-11-02",6066.39990234375
"2020-11-03",6062.10009765625
"2020-11-04",6139.60009765625
"2020-11-05",6190.2001953125
"2020-11-08",6298.7998046875
"2020-11-09",6340.5
"2020-11-10",6449.7001953125
"2020-11-11",6418.2001953125
"2020-11-12",6405.2001953125
"2020-11-15",6484.2998046875
"2020-11-16",6498.2001953125
"2020-11-17",6531.10009765625
"2020-11-18",6547.2001953125
"2020-11-19",6539.2001953125
"2020-11-22",6561.60009765625
"2020-11-23",6644.10009765625
"2020-11-24",6683.2998046875
"2020-11-25",6636.39990234375
"2020-11-26",6601.10009765625
"2020-11-29",6517.7998046875
"2020-11-30",6588.5
"2020-12-01",6590.2001953125
"2020-12-02",6615.2998046875
"2020-12-03",6634.10009765625
"2020-12-06",6675
"2020-12-07",6687.7001953125
"2020-12-08",6728.5
"2020-12-09",6683.10009765625
"2020-12-10",6642.60009765625
"2020-12-13",6660.2001953125
"2020-12-14",6631.2998046875
"2020-12-15",6679.2001953125
"2020-12-16",6756.7001953125
"2020-12-17",6675.5
"2020-12-20",6669.89990234375
"2020-12-21",6599.60009765625
"2020-12-22",6643.10009765625
"2020-12-23",6664.7998046875
"2020-12-28",6700.2998046875
"2020-12-29",6682.39990234375
"2020-12-30",6587.10009765625
"2021-01-03",6684.2001953125
"2021-01-04",6681.89990234375
"2021-01-05",6607.10009765625
"2021-01-06",6712
"2021-01-07",6757.89990234375
"2021-01-10",6697.2001953125
"2021-01-11",6679.10009765625
"2021-01-12",6686.60009765625
"2021-01-13",6715.2998046875
"2021-01-14",6715.39990234375
"2021-01-17",6663
"2021-01-18",6742.60009765625
"2021-01-19",6770.39990234375
"2021-01-20",6823.7001953125
"2021-01-21",6800.39990234375
"2021-01-24",6824.7001953125
"2021-01-26",6780.60009765625
"2021-01-27",6649.7001953125
"2021-01-28",6607.39990234375
"2021-01-31",6663
"2021-02-01",6762.60009765625
"2021-02-02",6824.60009765625
"2021-02-03",6765.5
"2021-02-04",6840.5
"2021-02-07",6880.7001953125
"2021-02-08",6821.2001953125
"2021-02-09",6856.89990234375
"2021-02-10",6850.10009765625
"2021-02-11",6806.7001953125
"2021-02-14",6868.89990234375
"2021-02-15",6917.2998046875
"2021-02-16",6885.2001953125
"2021-02-17",6885.89990234375
"2021-02-18",6793.7998046875
"2021-02-21",6780.89990234375
"2021-02-22",6839.2001953125
"2021-02-23",6777.7998046875
"2021-02-24",6834
"2021-02-25",6673.2998046875
"2021-02-28",6789.60009765625
"2021-03-01",6762.2998046875
"2021-03-02",6818
"2021-03-03",6760.7001953125
"2021-03-04",6710.7998046875
"2021-03-07",6739.60009765625
"2021-03-08",6771.2001953125
"2021-03-09",6714.10009765625
"2021-03-10",6713.89990234375
"2021-03-11",6766.7998046875
"2021-03-14",6773
"2021-03-15",6827.10009765625
"2021-03-16",6795.2001953125
"2021-03-17",6745.89990234375
"2021-03-18",6708.2001953125
"2021-03-21",6752.5
"2021-03-22",6745.39990234375
"2021-03-23",6778.7998046875
"2021-03-24",6790.60009765625
"2021-03-25",6824.2001953125
"2021-03-28",6799.5
"2021-03-29",6738.39990234375
"2021-03-30",6790.7001953125
"2021-03-31",6828.7001953125
"2021-04-06",6885.89990234375
"2021-04-07",6928
"2021-04-08",6998.7998046875
"2021-04-09",6995.2001953125
"2021-04-12",6974
"2021-04-13",6976.89990234375
"2021-04-14",7023.10009765625
"2021-04-15",7058.60009765625
"2021-04-16",7063.5
"2021-04-19",7065.60009765625
"2021-04-20",7017.7998046875
"2021-04-21",6997.5
"2021-04-22",7055.39990234375
"2021-04-23",7060.7001953125
"2021-04-26",7045.60009765625
"2021-04-27",7033.7998046875
"2021-04-28",7064.7001953125
"2021-04-29",7082.2998046875
"2021-04-30",7025.7998046875
"2021-05-03",7028.7998046875
"2021-05-04",7067.89990234375
"2021-05-05",7095.7998046875
"2021-05-06",7061.7001953125
"2021-05-07",7080.7998046875
"2021-05-10",7172.7998046875
"2021-05-11",7097
"2021-05-12",7044.89990234375
"2021-05-13",6982.7001953125
"2021-05-14",7014.2001953125
"2021-05-17",7023.60009765625
"2021-05-18",7066
"2021-05-19",6931.7001953125
"2021-05-20",7019.60009765625
"2021-05-21",7030.2998046875
"2021-05-24",7045.89990234375
"2021-05-25",7115.2001953125
"2021-05-26",7092.5
"2021-05-27",7094.89990234375
"2021-05-28",7179.5
"2021-05-31",7161.60009765625
"2021-06-01",7142.60009765625
"2021-06-02",7217.7998046875
"2021-06-03",7260.10009765625
"2021-06-04",7295.39990234375
"2021-06-07",7281.89990234375
"2021-06-08",7292.60009765625
"2021-06-09",7270.2001953125
"2021-06-10",7302.5
"2021-06-11",7312.2998046875
"2021-06-15",7379.5
"2021-06-16",7386.2001953125
"2021-06-17",7359
"2021-06-18",7368.89990234375
"2021-06-21",7235.2998046875
"2021-06-22",7342.2001953125
"2021-06-23",7298.5
"2021-06-24",7275.2998046875
"2021-06-25",7308
"2021-06-28",7307.2998046875
"2021-06-29",7301.2001953125
"2021-06-30",7313
"2021-07-01",7265.60009765625
"2021-07-02",7308.60009765625
"2021-07-05",7315
"2021-07-06",7261.7998046875
"2021-07-07",7326.89990234375
"2021-07-08",7341.39990234375
"2021-07-09",7251.7998046875
"2021-07-12",7333.5
"2021-07-13",7332.10009765625
"2021-07-14",7354.7001953125
"2021-07-15",7335.89990234375
"2021-07-16",7348.10009765625
"2021-07-19",7286
"2021-07-20",7252.2001953125
"2021-07-21",7308.7001953125
"2021-07-22",7386.39990234375
"2021-07-23",7394.39990234375
"2021-07-26",7394.2998046875
"2021-07-27",7431.39990234375
"2021-07-28",7379.2998046875
"2021-07-29",7417.39990234375
"2021-07-30",7392.60009765625
"2021-08-02",7491.39990234375
"2021-08-03",7474.5
"2021-08-04",7503.2001953125
"2021-08-05",7511.10009765625
"2021-08-06",7538.39990234375
"2021-08-09",7538.39990234375
"2021-08-10",7562.60009765625
"2021-08-11",7584.2998046875
"2021-08-12",7588.2001953125
"2021-08-13",7628.89990234375
"2021-08-16",7582.5
"2021-08-17",7511
"2021-08-18",7502.10009765625
"2021-08-19",7464.60009765625
"2021-08-20",7460.89990234375
"2021-08-23",7489.89990234375
"2021-08-24",7503
"2021-08-25",7531.89990234375
"2021-08-26",7491.2001953125
"2021-08-27",7488.2998046875
"2021-08-30",7504.5
"2021-08-31",7534.89990234375
"2021-09-01",7527.10009765625
"2021-09-02",7485.7001953125
"2021-09-03",7522.89990234375
"2021-09-06",7528.5
"2021-09-07",7530.2998046875
"2021-09-08",7512
"2021-09-09",7369.5
"2021-09-10",7406.60009765625
"2021-09-13",7425.2001953125
"2021-09-14",7437.2998046875
"2021-09-15",7417
"2021-09-16",7460.2001953125
"2021-09-17",7403.7001953125
"2021-09-20",7248.2001953125
"2021-09-21",7273.7998046875
"2021-09-22",7296.89990234375
"2021-09-23",7370.2001953125
"2021-09-24",7342.60009765625
"2021-09-27",7384.2001953125
"2021-09-28",7275.60009765625
"2021-09-29",7196.7001953125
"2021-09-30",7332.2001953125
"2021-10-01",7185.5
"2021-10-03",7278.5
"2021-10-04",7248.39990234375
"2021-10-05",7206.5
"2021-10-06",7256.7001953125
"2021-10-07",7320.10009765625
"2021-10-10",7299.7998046875
"2021-10-11",7280.7001953125
"2021-10-12",7272.5
"2021-10-13",7311.7001953125
"2021-10-14",7362
"2021-10-17",7381.10009765625
"2021-10-18",7374.89990234375
"2021-10-19",7413.7001953125
"2021-10-20",7415.39990234375
"2021-10-21",7415.5
"2021-10-24",7441
"2021-10-25",7443.39990234375
"2021-10-26",7448.7001953125
"2021-10-27",7430.39990234375
"2021-10-28",7323.7001953125
"2021-10-31",7370.7998046875
"2021-11-01",7324.2998046875
"2021-11-02",7392.7001953125
"2021-11-03",7428
"2021-11-04",7456.89990234375
"2021-11-07",7452.2001953125
"2021-11-08",7434.2001953125
"2021-11-09",7423.89990234375
"2021-11-10",7381.89990234375
"2021-11-11",7443
"2021-11-14",7470.10009765625
"2021-11-15",7420.39990234375
"2021-11-16",7369.89990234375
"2021-11-17",7379.2001953125
"2021-11-18",7396.5
"2021-11-21",7353.10009765625
"2021-11-22",7410.60009765625
"2021-11-23",7399.39990234375
"2021-11-24",7407.2998046875
"2021-11-25",7279.2998046875
"2021-11-28",7239.7998046875
"2021-11-29",7256
"2021-11-30",7235.89990234375
"2021-12-01",7225.2001953125
"2021-12-02",7241.2001953125
"2021-12-05",7245.10009765625
"2021-12-06",7313.89990234375
"2021-12-07",7405.39990234375
"2021-12-08",7384.5
"2021-12-09",7353.5
"2021-12-12",7379.2998046875
"2021-12-13",7378.39990234375
"2021-12-14",7327.10009765625
"2021-12-15",7295.7001953125
"2021-12-16",7304
"2021-12-19",7292.2001953125
"2021-12-20",7355
"2021-12-21",7364.7998046875
"2021-12-22",7387.60009765625
"2021-12-23",7420.2998046875
"2021-12-28",7509.7998046875
"2021-12-29",7513.39990234375
"2021-12-30",7444.60009765625
"2022-01-03",7589.7998046875
"2022-01-04",7565.7998046875
"2022-01-05",7358.2998046875
"2022-01-06",7453.2998046875
"2022-01-09",7447.10009765625
"2022-01-10",7390.10009765625
"2022-01-11",7438.89990234375
"2022-01-12",7474.39990234375
"2022-01-13",7393.89990234375
"2022-01-16",7417.2998046875
"2022-01-17",7408.7998046875
"2022-01-18",7332.5
"2022-01-19",7342.39990234375
"2022-01-20",7175.7998046875
"2022-01-23",7139.5
"2022-01-24",6961.60009765625
"2022-01-26",6838.2998046875
"2022-01-27",6988.10009765625
"2022-01-30",6971.60009765625
"2022-01-31",7006
"2022-02-01",7087.7001953125
"2022-02-02",7078
"2022-02-03",7120.2001953125
"2022-02-06",7110.7998046875
"2022-02-07",7186.7001953125
"2022-02-08",7268.2998046875
"2022-02-09",7288.5
"2022-02-10",7217.2998046875
"2022-02-13",7243.89990234375
"2022-02-14",7206.89990234375
"2022-02-15",7284.89990234375
"2022-02-16",7296.2001953125
"2022-02-17",7221.7001953125
"2022-02-20",7233.60009765625
"2022-02-21",7161.2998046875
"2022-02-22",7205.7001953125
"2022-02-23",6990.60009765625
"2022-02-24",6997.7998046875
"2022-02-27",7049.10009765625
"2022-02-28",7096.5
"2022-03-01",7116.7001953125
"2022-03-02",7151.39990234375
"2022-03-03",7110.7998046875
"2022-03-06",7038.60009765625
"2022-03-07",6980.2998046875
"2022-03-08",7053
"2022-03-09",7130.7998046875
"2022-03-10",7063.60009765625
"2022-03-13",7149.39990234375
"2022-03-14",7097.39990234375
"2022-03-15",7175.2001953125
"2022-03-16",7250.7998046875
"2022-03-17",7294.39990234375
"2022-03-20",7278.5
"2022-03-21",7341.10009765625
"2022-03-22",7377.89990234375
"2022-03-23",7387.10009765625
"2022-03-24",7406.2001953125
"2022-03-27",7412.39990234375
"2022-03-28",7464.2998046875
"2022-03-29",7514.5
"2022-03-30",7499.60009765625
"2022-03-31",7493.7998046875
"2022-04-04",7513.7001953125
"2022-04-05",7527.89990234375
"2022-04-06",7490.10009765625
"2022-04-07",7442.7998046875
"2022-04-08",7478
"2022-04-11",7485.2001953125
"2022-04-12",7454
"2022-04-13",7479
"2022-04-14",7523.39990234375
"2022-04-19",7565.2001953125
"2022-04-20",7569.2001953125
"2022-04-21",7592.7998046875
"2022-04-22",7473.2998046875
"2022-04-26",7318
"2022-04-27",7261.2001953125
"2022-04-28",7356.89990234375
"2022-04-29",7435
"2022-05-02",7347
"2022-05-03",7316.2001953125
"2022-05-04",7304.7001953125
"2022-05-05",7364.7001953125
"2022-05-06",7205.60009765625
"2022-05-09",7120.7001953125
"2022-05-10",7051.2001953125
"2022-05-11",7064.7001953125
"2022-05-12",6941
"2022-05-13",7075.10009765625
"2022-05-16",7093
"2022-05-17",7112.5
"2022-05-18",7182.7001953125
"2022-05-19",7064.5
"2022-05-20",7145.60009765625
"2022-05-23",7148.89990234375
"2022-05-24",7128.7998046875
"2022-05-25",7155.2001953125
"2022-05-26",7105.89990234375
"2022-05-27",7182.7001953125
"2022-05-30",7286.60009765625
"2022-05-31",7211.2001953125
"2022-06-01",7234
"2022-06-02",7175.89990234375
"2022-06-03",7238.7998046875
"2022-06-06",7206.2998046875
"2022-06-07",7095.7001953125
"2022-06-08",7121.10009765625
"2022-06-09",7019.7001953125
"2022-06-10",6932
"2022-06-14",6686
"2022-06-15",6601
"2022-06-16",6591.10009765625
"2022-06-17",6474.7998046875
"2022-06-20",6433.39990234375
"2022-06-21",6523.7998046875
"2022-06-22",6508.5
"2022-06-23",6528.39990234375
"2022-06-24",6578.7001953125
"2022-06-27",6706
"2022-06-28",6763.60009765625
"2022-06-29",6700.2001953125
"2022-06-30",6568.10009765625
"2022-07-01",6539.89990234375
"2022-07-04",6612.60009765625
"2022-07-05",6629.2998046875
"2022-07-06",6594.5
"2022-07-07",6648
"2022-07-08",6678
"2022-07-11",6602.2001953125
"2022-07-12",6606.2998046875
"2022-07-13",6621.60009765625
"2022-07-14",6650.60009765625
"2022-07-15",6605.60009765625
"2022-07-18",6687.10009765625
"2022-07-19",6649.60009765625
"2022-07-20",6759.2001953125
"2022-07-21",6794.2998046875
"2022-07-22",6791.5
"2022-07-25",6789.89990234375
"2022-07-26",6807.2998046875
"2022-07-27",6823.2001953125
"2022-07-28",6889.7001953125
"2022-07-29",6945.2001953125
"2022-08-01",6993
"2022-08-02",6998.10009765625
"2022-08-03",6975.89990234375
"2022-08-04",6974.89990234375
"2022-08-05",7015.60009765625
"2022-08-08",7020.60009765625
"2022-08-09",7029.7998046875
"2022-08-10",6992.7001953125
"2022-08-11",7071
"2022-08-12",7032.5
"2022-08-15",7064.2998046875
"2022-08-16",7105.39990234375
"2022-08-17",7127.7001953125
"2022-08-18",7112.7998046875
"2022-08-19",7114.5
"2022-08-22",7046.89990234375
"2022-08-23",6961.7998046875
"2022-08-24",6998.10009765625
"2022-08-25",7048.10009765625
"2022-08-26",7104.10009765625
"2022-08-29",6965.5
"2022-08-30",6998.2998046875
"2022-08-31",6986.7998046875
"2022-09-01",6845.60009765625
"2022-09-02",6828.7001953125
"2022-09-05",6852.2001953125
"2022-09-06",6826.5
"2022-09-07",6729.2998046875
"2022-09-08",6848.7001953125
"2022-09-09",6894.2001953125
"2022-09-12",6964.5
"2022-09-13",7009.7001953125
"2022-09-14",6828.60009765625
"2022-09-15",6842.89990234375
"2022-09-16",6739.10009765625
"2022-09-19",6719.89990234375
"2022-09-20",6806.39990234375
"2022-09-21",6700.2001953125
"2022-09-23",6574.7001953125
"2022-09-26",6469.39990234375
"2022-09-27",6496.2001953125
"2022-09-28",6462
"2022-09-29",6555
"2022-09-30",6474.2001953125
"2022-10-02",6456.89990234375
"2022-10-03",6699.2998046875
"2022-10-04",6815.7001953125
"2022-10-05",6817.5
"2022-10-06",6762.7998046875
"2022-10-09",6667.7998046875
"2022-10-10",6645
"2022-10-11",6647.5
"2022-10-12",6642.60009765625
"2022-10-13",6758.7998046875
"2022-10-16",6664.39990234375
"2022-10-17",6779.2001953125
"2022-10-18",6800.10009765625
"2022-10-19",6730.7001953125
"2022-10-20",6676.7998046875
"2022-10-23",6779.39990234375
"2022-10-24",6798.60009765625
"2022-10-25",6810.89990234375
"2022-10-26",6845.10009765625
"2022-10-27",6785.7001953125
"2022-10-30",6863.5
"2022-10-31",6976.89990234375
"2022-11-01",6986.7001953125
"2022-11-02",6857.89990234375
"2022-11-03",6892.5
"2022-11-06",6933.7001953125
"2022-11-07",6958.89990234375
"2022-11-08",6999.2998046875
"2022-11-09",6964
"2022-11-10",7158
"2022-11-13",7146.2998046875
"2022-11-14",7141.60009765625
"2022-11-15",7122.2001953125
"2022-11-16",7135.7001953125
"2022-11-17",7151.7998046875
"2022-11-20",7139.2998046875
"2022-11-21",7181.2998046875
"2022-11-22",7247.39990234375
"2022-11-23",7241.7998046875
"2022-11-24",7259.5
"2022-11-27",7229.10009765625
"2022-11-28",7253.2998046875
"2022-11-29",7284.2001953125
"2022-11-30",7354.39990234375
"2022-12-01",7301.5
"2022-12-04",7325.60009765625
"2022-12-05",7291.2998046875
"2022-12-06",7229.39990234375
"2022-12-07",7175.5
"2022-12-08",7213.2001953125
"2022-12-11",7180.7998046875
"2022-12-12",7203.2998046875
"2022-12-13",7251.2998046875
"2022-12-14",7204.7998046875
"2022-12-15",7148.7001953125
"2022-12-18",7133.89990234375
"2022-12-19",7024.2998046875
"2022-12-20",7115.10009765625
"2022-12-21",7152.5
"2022-12-22",7107.7001953125
"2022-12-27",7086.39990234375
"2022-12-28",7020.10009765625
"2022-12-29",7038.7001953125
"2023-01-02",6946.2001953125
"2023-01-03",7059.2001953125
"2023-01-04",7063.60009765625
"2023-01-05",7109.60009765625
"2023-01-08",7151.2998046875
"2023-01-09",7131
