"Step_Index","Predicted_Vol","Actual_Return","Date"
4544,1.56330864647352,-3.66420822114737,2020-03-11
4545,1.55201676985406,-7.64253382024442,2020-03-12
4546,4.6253729639718,4.32937166584413,2020-03-13
4547,4.41398777832575,-10.2030271270419,2020-03-16
4548,4.43279008267564,5.66229106258991,2020-03-17
4549,4.30092038724758,-6.64268712909415,2020-03-18
4550,4.30470637000459,-3.49868351088833,2020-03-19
4551,5.77651357444554,0.702126855752816,2020-03-20
4552,5.63965971566743,-5.78205798086788,2020-03-23
4553,5.43617568098123,4.08818667929864,2020-03-24
4554,5.33834273209716,5.39282675311412,2020-03-25
4555,5.14636186630968,2.2787090393491,2020-03-26
4556,4.22563279310793,-5.44345047195414,2020-03-27
4557,4.18753311893427,6.76648257493397,2020-03-30
4558,4.12016542014396,-2.03941678025519,2020-03-30
4559,4.08795424107955,3.51837468225753,2020-03-31
4560,3.98708763870849,-2.00335703370165,2020-04-01
4561,3.27700053852867,-1.69836805167574,2020-04-02
4562,3.1966959189088,4.23655116140704,2020-04-06
4563,3.12515156934365,-0.654707223825213,2020-04-07
4564,3.0549612904665,-0.86813883951109,2020-04-08
4565,3.05443072491488,3.40596451919826,2020-04-09
4566,2.28948398253078,1.85378341093916,2020-04-14
4567,2.29024249210643,-0.390695019399345,2020-04-15
4568,2.26787080147854,-0.926228998352308,2020-04-16
4569,2.25588186368137,1.30598889527072,2020-04-17
4570,2.15153797662015,-2.48156269900459,2020-04-20
4571,1.91591916265047,-2.49107757838232,2020-04-21
4572,1.89159800651302,-0.00190776873356668,2020-04-22
4573,1.87148701767103,-0.0785587260768494,2020-04-23
4574,1.86057058750434,0.487586642900517,2020-04-24
4575,1.84256889305832,1.49188311683943,2020-04-27
4576,1.43097639681642,-0.156092084680814,2020-04-28
4577,1.4278602756299,1.50004782887425,2020-04-29
4578,1.42306628991096,2.3636565004816,2020-04-30
4579,1.41656384292455,-5.13657302187838,2020-05-01
4580,1.41216269071618,1.39888714429794,2020-05-04
4581,2.82133750553943,1.62772508860378,2020-05-05
4582,2.73861198011037,-0.416987725660434,2020-05-06
4583,2.80755916194304,-0.37957588346309,2020-05-07
4584,2.75400261795001,0.500217710361639,2020-05-08
4585,2.81234611495639,1.2919117746037,2020-05-11
4586,1.8076957114867,-1.07142267301903,2020-05-12
4587,1.79857451344838,0.349193465419262,2020-05-13
4588,1.78259555659652,-1.73389468734939,2020-05-14
4589,1.78175682961458,1.41800688518572,2020-05-15
4590,1.73682335784812,1.02529491611616,2020-05-18
4591,1.45001063926492,1.79678155055214,2020-05-19
4592,1.46694298159062,0.242533242623288,2020-05-20
4593,1.46587101144297,-0.406352894850492,2020-05-21
4594,1.47076936628945,-0.966749076037132,2020-05-22
4595,1.45666913368223,2.13459676273065,2020-05-25
4596,1.29021103713626,2.88552261784556,2020-05-26
4597,1.29600137935384,-0.0865426276428494,2020-05-27
4598,1.29786498132776,1.30914380379679,2020-05-28
4599,1.3063128017862,-1.64389923726702,2020-05-29
4600,1.33141534967019,1.0972126740894,2020-06-01
4601,1.52923413250222,0.272859147420235,2020-06-02
4602,1.54517705402932,1.8087053520718,2020-06-03
4603,1.53998370968376,0.841336141514759,2020-06-04
4604,1.54164917316769,0.115097642079576,2020-06-05
4605,1.49391198020434,2.40796419554261,2020-06-09
4606,1.47470298835133,0.0569415885104618,2020-06-10
4607,1.47352638475321,-3.10207059506169,2020-06-11
4608,1.47446816159872,-1.91056747978884,2020-06-12
4609,1.47137109490482,-2.21316831382232,2020-06-15
4610,1.46369700899577,3.81624253502171,2020-06-16
4611,1.87091310130633,0.829560427518494,2020-06-17
4612,1.87500643033846,-0.927210110040733,2020-06-18
4613,1.87322966622104,0.102703035453899,2020-06-19
4614,1.87067362743703,0.0319657838213416,2020-06-22
4615,1.85417714673024,0.166400334641459,2020-06-23
4616,1.49250738662922,0.189600695655301,2020-06-24
4617,1.45463516450852,-2.51214044151578,2020-06-25
4618,1.49346042674175,1.4742013160248,2020-06-26
4619,1.46885168569297,-1.52062553938919,2020-06-29
4620,1.50034521842877,1.4155552820954,2020-06-30
4621,1.56117297418436,0.616957250564631,2020-07-01
4622,1.56539832458154,1.64287927964022,2020-07-02
4623,1.54493899457244,0.416848515664014,2020-07-03
4624,1.55127573593059,-0.717332621397482,2020-07-06
4625,1.52753307213381,-0.0282717991904491,2020-07-07
4626,1.32389388726202,-1.55200547470749,2020-07-08
4627,1.33960300922214,0.592807204150247,2020-07-09
4628,1.32908506337896,-0.611382471318045,2020-07-10
4629,1.34181638571949,0.980108272470481,2020-07-13
4630,1.31670656908396,-0.610810249786198,2020-07-14
4631,1.21755750743937,1.86431620532836,2020-07-15
4632,1.21282994840383,-0.696300840067643,2020-07-16
4633,1.20413606916304,0.376939220227079,2020-07-17
4634,1.20624419481239,-0.531774709017085,2020-07-20
4635,1.22869243246808,2.54497993898717,2020-07-21
4636,1.16081105058454,-1.32774499357389,2020-07-22
4637,1.16956531246978,0.318825904243347,2020-07-23
4638,1.16840161615886,-1.1635234616163,2020-07-24
4639,1.16683733940674,0.334767634788413,2020-07-27
4640,1.13771690178454,-0.392885449533864,2020-07-28
4641,1.12658500829249,-0.234476119878302,2020-07-29
4642,1.12881507581665,0.741453868488584,2020-07-30
4643,1.12958120312165,-2.05869735517972,2020-07-31
4644,1.13317961241317,-0.0286776007373035,2020-08-03
4645,1.12858507328939,1.86402578861316,2020-08-04
4646,1.1734944360443,-0.603051828234413,2020-08-05
4647,1.17734986763886,0.679213648248833,2020-08-06
4648,1.17954658028919,-0.620909949078907,2020-08-07
4649,1.17924840862865,1.74004209644423,2020-08-10
4650,1.17062510648569,0.465348733708204,2020-08-11
4651,0.995525356792825,-0.109206416451357,2020-08-12
4652,0.972674728346739,-0.670868915521972,2020-08-13
4653,1.00130890614163,0.576241563580204,2020-08-14
4654,0.987742552561565,-0.816228821017795,2020-08-17
4655,1.01165842717734,0.770508258792013,2020-08-18
4656,0.934059508159131,0.71923172809214,2020-08-19
4657,0.939176400312051,-0.774770262457913,2020-08-20
4658,0.930396800494534,-0.143891131945928,2020-08-21
4659,0.93871086080096,0.300632569138415,2020-08-24
4660,0.927738102744473,0.517449770432243,2020-08-25
4661,0.808862522909465,-0.733033641491687,2020-08-26
4662,0.818980698611492,0.160101530458512,2020-08-27
4663,0.820014971640865,-0.859028079608315,2020-08-28
4664,0.827510828324457,-0.219210176563678,2020-08-31
4665,0.821418078991724,-1.78298364060403,2020-09-01
4666,1.01777512974574,1.8275277206067,2020-09-02
4667,1.01382662892122,0.811448483313271,2020-09-03
4668,1.00901321414596,-3.10871589152235,2020-09-04
4669,1.0094713544084,0.325178336041354,2020-09-07
4670,1.03160025976049,1.05417374430754,2020-09-08
4671,1.35396171004842,-2.17399375144236,2020-09-09
4672,1.35901619899888,0.507333716150171,2020-09-10
4673,1.36321399927645,-0.834479949522482,2020-09-11
4674,1.35521160111914,0.682040895612879,2020-09-14
4675,1.31089855761437,-0.07970283338814,2020-09-15
4676,1.29879251150199,1.03453476446731,2020-09-16
4677,1.29707619679558,-1.23150561054146,2020-09-17
4678,1.29498840364439,-0.318363778379016,2020-09-18
4679,1.30364013347267,-0.717031282550451,2020-09-21
4680,1.29380446234535,-0.6634123490036,2020-09-22
4681,1.1907277523566,2.38822086279065,2020-09-23
4682,1.19885906928346,-0.813577612461813,2020-09-24
4683,1.19822212811711,1.50330514110202,2020-09-25
4684,1.19797393919981,-0.21146079047405,2020-09-29
4685,1.18504977828407,-0.00335518015042169,2020-09-30
4686,1.05991074561718,-2.31485855275295,2020-10-01
4687,1.03485117453744,0.975300334967244,2020-10-02
4688,1.06883190596123,1.16299411148795,2020-10-05
4689,1.04906424293612,0.344431058075401,2020-10-06
4690,1.07188799582404,1.23850071946396,2020-10-07
4691,1.13256700338387,1.08087947101154,2020-10-08
4692,1.13637924344953,0.00328076087434681,2020-10-09
4693,1.12311535578119,0.487156710634551,2020-10-12
4694,1.13131604813223,1.03345735623197,2020-10-13
4695,1.11595514838569,-0.266668971177353,2020-10-14
4696,0.949090061483413,0.502032764739724,2020-10-15
4697,0.960168487564356,-0.54088661153795,2020-10-16
4698,0.958252329459535,0.847969790643255,2020-10-19
4699,0.966101247642969,-0.721765735023361,2020-10-20
4700,0.957979690064315,0.116345753211,2020-10-21
4701,0.854257878172407,-0.2911304470814,2020-10-22
4702,0.855483446328433,-0.110200400026983,2020-10-23
4703,0.854907371617389,-0.185024353717722,2020-10-26
4704,0.859073122782554,-1.71387048319946,2020-10-27
4705,0.881119231030606,0.11066746865076,2020-10-28
4706,0.954106303266796,-1.6209439714661,2020-10-29
4707,0.968284108079914,-0.550135680330754,2020-10-30
4708,0.968767827886607,0.399022446041819,2020-11-02
4709,0.972558815516444,1.91556820375549,2020-11-03
4710,0.949427527802346,-0.0709041491962381,2020-11-04
4711,0.959907492790134,1.27033185483452,2020-11-05
4712,0.96243268822053,0.820781854105768,2020-11-06
4713,0.965563818328135,1.73916801520893,2020-11-09
4714,0.973630956582518,0.659852163659025,2020-11-10
4715,0.972022706559848,1.70760186876748,2020-11-11
4716,0.826363946996701,-0.489591339144901,2020-11-12
4717,0.833438051287278,-0.202754403005478,2020-11-13
4718,0.837916436717385,1.22736494592584,2020-11-16
4719,0.84146343669503,0.214140511254612,2020-11-17
4720,0.837751622792282,0.505015181587787,2020-11-18
4721,0.727408366117185,0.246210981990025,2020-11-19
4722,0.713918413237758,-0.122264347074541,2020-11-20
4723,0.738142568918839,0.341962684282571,2020-11-23
4724,0.731331342004093,1.24947669713134,2020-11-24
4725,0.752109671663716,0.588259080693376,2020-11-25
4726,0.635541497397979,-0.704221524507886,2020-11-26
4727,0.643658407351244,-0.533331646618151,2020-11-27
4728,0.642836847911917,-1.26994508860303,2020-11-30
4729,0.651991196033199,1.07888392835633,2020-12-01
4730,0.64830000865511,0.0258021701188937,2020-12-02
4731,0.751013120009338,0.380139178377448,2020-12-03
4732,0.761394830667752,0.283791050538795,2020-12-04
4733,0.761851683330624,0.614617529279116,2020-12-07
4734,0.768903372273195,0.190084323540951,2020-12-08
4735,0.764615953261843,0.608218867773758,2020-12-09
4736,0.649136441481131,-0.67702698302412,2020-12-10
4737,0.652092211776276,-0.607849855636999,2020-12-11
4738,0.654162463213783,0.264607564390751,2020-12-14
4739,0.65990223842999,-0.434870950159905,2020-12-15
4740,0.679923681076555,0.719741518439676,2020-12-16
4741,0.653810881031761,1.15363849496806,2020-12-17
4742,0.6674178074174,-1.20905262412219,2020-12-18
4743,0.67267311931755,-0.0839255177954357,2020-12-21
4744,0.679295589368811,-1.05957967376078,2020-12-21
4745,0.667004928259449,0.656968077746534,2020-12-22
4746,0.783232087180685,0.326117966356598,2020-12-23
4747,0.787603462581776,0.531235599060587,2020-12-29
4748,0.791824708251818,-0.267508251847737,2020-12-30
4749,0.802691354663749,-1.43639840589689,2020-12-31
4750,0.803588299969378,1.46333559211467,2021-01-04
4751,0.840619171980647,-0.0344198079417879,2021-01-05
4752,0.848153044783289,-1.1257520452272,2021-01-06
4753,0.849874626605332,1.57521259888078,2021-01-07
4754,0.851192190943413,0.681520728972984,2021-01-08
4755,0.852405740819474,-0.902261869107868,2021-01-11
4756,0.86101844617045,-0.270629520973031,2021-01-12
4757,0.843941843394925,0.112227577719004,2021-01-13
4758,0.8750506600825,0.428293765982168,2021-01-14
4759,0.860274735331003,0.00149057991674084,2021-01-15
4760,0.874959078342173,-0.783354820960547,2021-01-18
4761,0.791027707745216,1.1875788118866,2021-01-19
4762,0.795846948805236,0.411453325049216,2021-01-20
4763,0.791972912300366,0.78417204105623,2021-01-21
4764,0.801904360883499,-0.342045573925276,2021-01-22
4765,0.793484534978218,0.356699305837793,2021-01-25
4766,0.692445891000004,-0.648280466512041,2021-01-27
4767,0.706878696343295,-1.94938377745046,2021-01-28
4768,0.707746958411655,-0.638155195493262,2021-01-29
4769,0.720402779073224,0.837961529551201,2021-02-01
4770,0.71158141516614,1.48376123541869,2021-02-02
4771,0.92803195018515,0.912629966975587,2021-02-03
4772,0.926615064399278,-0.869757688278128,2021-02-04
4773,0.925286733148813,1.10246596564689,2021-02-05
4774,0.925389515033175,0.585959096323485,2021-02-08
4775,0.951049108483789,-0.868498125148598,2021-02-09
4776,0.889214123178501,0.521999222690539,2021-02-10
4777,0.906123955801814,-0.0992165352784014,2021-02-11
4778,0.911521755138357,-0.635581505368066,2021-02-12
4779,0.917932252417013,0.909651283854451,2021-02-15
4780,0.899192583371912,0.702152909759235,2021-02-16
4781,0.771074981661262,-0.465128306414009,2021-02-17
4782,0.778502523540735,0.0101619627610461,2021-02-18
4783,0.785905126802504,-1.3465425592555,2021-02-19
4784,0.79855531595554,-0.190058071342136,2021-02-22
4785,0.801542895718528,0.856097218383489,2021-02-23
4786,0.820204741791194,-0.901825758394814,2021-02-24
4787,0.831405874327108,0.825761698936134,2021-02-25
4788,0.834345100585094,-2.3795692759359,2021-02-26
4789,0.837355314909194,1.72775831228016,2021-03-01
4790,0.835130663592709,-0.402900406520956,2021-03-02
4791,1.11166596730858,0.820313372437909,2021-03-03
4792,1.0858870301371,-0.843970983655318,2021-03-04
4793,1.12028835872898,-0.740832406925485,2021-03-05
4794,1.09561551079484,0.428245066210664,2021-03-08
4795,1.11608404206976,0.46777621743157,2021-03-09
4796,0.972527072396775,-0.846854540363218,2021-03-10
4797,0.979887800088626,-0.00298175919741794,2021-03-11
4798,0.970322637892675,0.784828310493246,2021-03-12
4799,0.983268266281206,0.091584747711515,2021-03-15
4800,0.968451612278353,0.795588012258541,2021-03-16
4801,0.838765877975135,-0.468349103576848,2021-03-17
4802,0.853999186126601,-0.72816108655509,2021-03-18
4803,0.854781409535516,-0.560421067595485,2021-03-19
4804,0.869596170234035,0.658211890655558,2021-03-22
4805,0.863511305715799,-0.105203007319155,2021-03-23
4806,0.791408049238882,0.49392897133842,2021-03-24
4807,0.793278404099985,0.173925096589755,2021-03-25
4808,0.798073848842814,0.49358294133075,2021-03-26
4809,0.803991827748787,-0.362606663715503,2021-03-29
4810,0.830252785122475,-0.902658654035804,2021-03-29
4811,0.774691952696981,0.773156427565702,2021-03-30
4812,0.795571436260139,0.558028951626177,2021-03-31
4813,0.803479268008609,0.834148109139043,2021-04-06
4814,0.815265290204351,0.609534285030655,2021-04-07
4815,0.794128748807745,1.01675066216238,2021-04-08
4816,0.664287566502852,-0.0514450400798339,2021-04-09
4817,0.677429125667136,-0.303527922750035,2021-04-12
4818,0.691327075664512,0.0415729796044317,2021-04-13
4819,0.70801100794565,0.660005186024648,2021-04-14
4820,0.719688721937567,0.504201548308636,2021-04-15
4821,0.615265687211999,0.0693933976744887,2021-04-16
4822,0.649831448112558,0.0297272672314719,2021-04-19
4823,0.678814557005346,-0.678820126558932,2021-04-20
4824,0.704488067573401,-0.289680836883477,2021-04-21
4825,0.722566599385271,0.824032482646686,2021-04-22
4826,0.64520101001273,0.0750957159722176,2021-04-23
4827,0.658582692890162,-0.214090202394779,2021-04-26
4828,0.693779529976661,-0.167624981371972,2021-04-27
4829,0.707450353437932,0.43835074801688,2021-04-28
4830,0.738604785871962,0.248810609379468,2021-04-29
4831,0.577604706719265,-0.800962618963652,2021-04-30
4832,0.602630774306389,0.042690651159738,2021-05-03
4833,0.616447766494356,0.554742581466527,2021-05-04
4834,0.640959480305155,0.393963992551072,2021-05-05
4835,0.650053613578113,-0.481718881384019,2021-05-06
4836,0.626047750452518,0.270102471088229,2021-05-07
4837,0.648981327673115,1.29091991002976,2021-05-10
4838,0.661800176896066,-1.06239076465879,2021-05-11
4839,0.679334247642217,-0.736822261908188,2021-05-12
4840,0.686718266158623,-0.886824748969772,2021-05-13
4841,0.847947727858369,0.450100412246357,2021-05-14
4842,0.849944432866027,0.133922745052573,2021-05-17
4843,0.851160647772284,0.601862792989749,2021-05-18
4844,0.854456596694376,-1.91894273967605,2021-05-19
4845,0.879810481720276,1.26011287290613,2021-05-20
4846,1.06247011398494,0.152310111446852,2021-05-21
4847,1.07303844161714,0.221652212498213,2021-05-24
4848,1.0775037497744,0.978749471562601,2021-05-25
4849,1.07281654426015,-0.319548052346086,2021-05-26
4850,1.04257645805392,0.0338314614822366,2021-05-27
4851,0.794576532392323,1.18535404366025,2021-05-28
4852,0.802148587333095,-0.24963094207866,2021-05-31
4853,0.810079252947537,-0.265656393432323,2021-06-01
4854,0.822566904345312,1.04733008731746,2021-06-02
4855,0.830248329029351,0.584344602725473,2021-06-03
4856,0.682849875004985,0.485038286467265,2021-06-04
4857,0.699767535489834,-0.18521954052293,2021-06-07
4858,0.708840608790983,0.146834501835258,2021-06-08
4859,0.718229447412644,-0.307632042721018,2021-06-09
4860,0.722519232153186,0.443292693156039,2021-06-10
4861,0.616733086099438,0.134107976670172,2021-06-11
4862,0.618408119767023,0.914805059323243,2021-06-15
4863,0.651211712573121,0.0907535123122472,2021-06-16
4864,0.659522418342336,-0.368936681835486,2021-06-17
4865,0.677222999631135,0.134437413350774,2021-06-18
4866,0.57647142843878,-1.82966307483579,2021-06-21
4867,0.594957926608857,1.46667545092871,2021-06-22
4868,0.599978383499724,-0.596970425040233,2021-06-23
4869,0.62018659349338,-0.318382511373727,2021-06-24
4870,0.622047039557353,0.448461604100103,2021-06-25
4871,0.818335856601922,-0.00958167567404189,2021-06-28
4872,0.831400776101866,-0.0835076801788404,2021-06-29
4873,0.832361063118174,0.161484133158218,2021-06-30
4874,0.845035479714767,-0.650269148635729,2021-07-01
4875,0.841114875015781,0.59008555112019,2021-07-02
4876,0.72243929450832,0.0875284158428968,2021-07-05
4877,0.728138225494868,-0.729932937749034,2021-07-06
4878,0.731605478317673,0.892478851096357,2021-07-07
4879,0.738158175215961,0.197705322581854,2021-07-08
4880,0.766467351644387,-1.22798598510467,2021-07-09
4881,0.825848016889315,1.12032047243407,2021-07-12
4882,0.840839149629924,-0.0190909657794336,2021-07-13
4883,0.848773461607483,0.307760915159605,2021-07-14
4884,0.856532690227493,-0.255950105608171,2021-07-15
4885,0.830683514956491,0.166169955322815,2021-07-16
4886,0.694529577747865,-0.848709110924872,2021-07-19
4887,0.704812340082791,-0.46498005435609,2021-07-20
4888,0.715122312856927,0.776054804971871,2021-07-21
4889,0.730658984062538,1.05750121626631,2021-07-22
4890,0.74026494360614,0.108248550645307,2021-07-23
4891,0.676611908081379,-0.00135370462910345,2021-07-26
4892,0.69187970565326,0.500484642629218,2021-07-27
4893,0.700871466637138,-0.70354964440309,2021-07-28
4894,0.707702545372345,0.514982159723587,2021-07-29
4895,0.710039602281201,-0.334906520831169,2021-07-30
4896,0.655944397051299,1.32761698280586,2021-08-02
4897,0.651782348579982,-0.225845550716741,2021-08-03
4898,0.682731942475849,0.383239483572062,2021-08-04
4899,0.679589428056909,0.105231718010224,2021-08-05
4900,0.70023217600358,0.362800553264897,2021-08-06
4901,0.585170973647418,0,2021-08-09
4902,0.599775161114744,0.320511436718007,2021-08-10
4903,0.604848778643209,0.286523605709377,2021-08-11
4904,0.623242926443106,0.0514139490647381,2021-08-12
4905,0.620119319370708,0.534921947269495,2021-08-13
4906,0.538788995635888,-0.610069376292088,2021-08-16
4907,0.560476578817523,-0.947434787672385,2021-08-17
4908,0.570071358992364,-0.118561833710551,2021-08-18
4909,0.590927403087017,-0.501113511782236,2021-08-19
4910,0.595187528476608,-0.0495821967547272,2021-08-20
4911,0.632051671487608,0.387939598536313,2021-08-23
4912,0.636885784275631,0.174750729682849,2021-08-24
4913,0.644590068203101,0.384438049135305,2021-08-25
4914,0.648713904191685,-0.54182966682319,2021-08-26
4915,0.673334188415463,-0.0387247993757001,2021-08-27
4916,0.576779170980245,0.216106422127638,2021-08-30
4917,0.591342538791324,0.404270701550402,2021-08-31
4918,0.599124794244206,-0.103569318612529,2021-09-01
4919,0.607635309352333,-0.55152944792809,2021-09-02
4920,0.601689355243222,0.49571289747572,2021-09-03
4921,0.549465306408851,0.0744129841873331,2021-09-06
4922,0.557436226691937,0.0239036937793813,2021-09-07
4923,0.566666494406042,-0.243311381279199,2021-09-08
4924,0.578982210026257,-1.9151880611286,2021-09-09
4925,0.584997482074703,0.50216464931303,2021-09-10
4926,0.836563707630276,0.250813886913015,2021-09-13
4927,0.844662993640543,0.162820683573628,2021-09-14
4928,0.848120752551879,-0.273319073825107,2021-09-15
4929,0.850345771918262,0.580758693394756,2021-09-16
4930,0.847720693983743,-0.760234805620286,2021-09-17
4931,0.758360970302508,-2.1226712506861,2021-09-20
4932,0.744195841635058,0.352563502164216,2021-09-21
4933,0.768442916590138,0.317076289735319,2021-09-22
4934,0.762155590665631,0.999528233110247,2021-09-23
4935,0.782648294747943,-0.375185273809109,2021-09-24
4936,0.94208146937174,0.564959223695283,2021-09-28
4937,0.94769040631563,-1.48163115682838,2021-09-29
4938,0.935871208525237,-1.09036825449582,2021-09-30
4939,0.947321682194444,1.86530191688981,2021-10-01
4940,0.934252029688662,-0.735083690734228,2021-10-04
4941,1.02088657849591,-0.414405563951448,2021-10-05
4942,1.03098094455816,-0.579734484204408,2021-10-06
4943,1.02249584976069,0.694181041882125,2021-10-07
4944,1.03289175106434,0.869879546308638,2021-10-08
4945,1.01960120217387,-0.277707866003851,2021-10-11
4946,0.86644344189047,-0.261988550456493,2021-10-12
4947,0.864958692069028,-0.112692687110538,2021-10-13
4948,0.866536153157472,0.537572018887467,2021-10-14
4949,0.870067938653358,0.685580338073599,2021-10-15
4950,0.895702847594299,0.25910572695782,2021-10-18
4951,0.720498009971091,-0.0840362656191473,2021-10-19
4952,0.744582522715485,0.524733669739064,2021-10-20
4953,0.754685824988949,0.0229239404616166,2021-10-21
4954,0.768971137757268,0.00134985276574184,2021-10-22
4955,0.752536600625845,0.343284421524359,2021-10-25
4956,0.61867042992478,0.0322472169559163,2021-10-26
4957,0.63608430405993,0.0711826157196782,2021-10-27
4958,0.654260949081909,-0.245986680329757,2021-10-28
4959,0.676910527794647,-1.44639885200721,2021-10-29
4960,0.692117801425303,0.641053056191687,2021-11-01
4961,0.80258279392796,-0.632866145004662,2021-11-02
4962,0.818336927531326,0.929549271486785,2021-11-03
4963,0.823447210917427,0.476359024521145,2021-11-04
4964,0.835982685349581,0.388312166660043,2021-11-05
4965,0.830197216402716,-0.0630448136524464,2021-11-08
4966,0.695929940953403,-0.241831581847052,2021-11-09
4967,0.692715260213113,-0.138648879077685,2021-11-10
4968,0.725652472429736,-0.567346758875686,2021-11-11
4969,0.731046874456343,0.824294855524244,2021-11-12
4970,0.753706626817964,0.363440563115525,2021-11-15
4971,0.646409017842925,-0.667544808735876,2021-11-16
4972,0.666642766524176,-0.682882658409767,2021-11-17
4973,0.668845659781558,0.12611337830517,2021-11-18
4974,0.687932456254826,0.234165722962842,2021-11-19
4975,0.693939264442362,-0.588490905638217,2021-11-22
4976,0.691997094018492,0.778941457402915,2021-11-23
4977,0.708153083474416,-0.151251822386556,2021-11-24
4978,0.712196458120756,0.106707142707663,2021-11-25
4979,0.729166110245244,-1.74312971628687,2021-11-26
4980,0.727482090318627,-0.544112217907866,2021-11-29
4981,0.917428086863605,0.22351580837725,2021-11-30
4982,0.912411312182584,-0.277397866129547,2021-12-01
4983,0.906761605150897,-0.147979184315261,2021-12-02
4984,0.906642536639011,0.221202318365776,2021-12-03
4985,0.931214296243303,0.0538426286780691,2021-12-06
4986,0.746242384036885,0.945124209367165,2021-12-07
4987,0.762276293130672,1.24328167569061,2021-12-08
4988,0.772653037912832,-0.282624174517565,2021-12-09
4989,0.782127578056655,-0.420681852599714,2021-12-10
4990,0.761032833226351,0.350236633938472,2021-12-13
4991,0.665934229174244,-0.0121956993668348,2021-12-14
4992,0.676541416993351,-0.697698314048978,2021-12-15
4993,0.686128771081376,-0.429465628696057,2021-12-16
4994,0.700980960863606,0.113698301617049,2021-12-17
4995,0.708333767965224,-0.161683275100977,2021-12-20
4996,0.647482675431674,0.857504351174221,2021-12-20
4997,0.661893579176022,0.133151350770966,2021-12-21
4998,0.667836133173507,0.309106467745046,2021-12-22
4999,0.67444609295936,0.441652906887846,2021-12-23
5000,0.677107916810918,1.19893469478498,2021-12-28
5001,0.575406276196302,0.0479271765717826,2021-12-29
5002,0.573089584412557,-0.919912954445046,2021-12-30
5003,0.602174232067044,1.93162643891185,2022-01-04
5004,0.600702857648887,-0.316714886645642,2022-01-05
5005,0.620044879939526,-2.78091647420453,2022-01-06
5006,1.32916088069145,1.28279598748655,2022-01-07
5007,1.32409380421426,-0.0832153154231463,2022-01-10
5008,1.28954263789001,-0.768342809505285,2022-01-11
5009,1.28928408413832,0.658169544129095,2022-01-12
5010,1.26422319819876,0.476086010713317,2022-01-13
5011,1.01835049463435,-1.08285126951806,2022-01-14
5012,1.02388304784108,0.315976048875122,2022-01-17
5013,1.01892593972861,-0.114662671305865,2022-01-18
5014,1.02725580949087,-1.03519346422214,2022-01-19
5015,1.01461766785036,0.134922948864613,2022-01-20
5016,0.954043834587789,-2.29515248882795,2022-01-21
5017,0.948339542927861,-0.507148058162343,2022-01-24
5018,0.943798917082287,-2.52333988760878,2022-01-25
5019,0.943890925466347,-1.78702128416095,2022-01-27
5020,0.971236703027671,2.16695822196904,2022-01-28
5021,1.53293874159856,-0.236394871709145,2022-01-31
5022,1.54082467467837,0.492215710218069,2022-02-01
5023,1.53222942309577,1.15939901318622,2022-02-02
5024,1.52281758302522,-0.136953298388498,2022-02-03
5025,1.45730396126778,0.594446042449981,2022-02-04
5026,1.14761639357455,-0.132111474840002,2022-02-07
5027,1.14234991188174,1.06173951584196,2022-02-08
5028,1.14084607352152,1.12902768823808,2022-02-09
5029,1.14824021293128,0.277536389175914,2022-02-10
5030,1.14699379205718,-0.981686884868083,2022-02-11
5031,0.983962595552795,0.367882723357837,2022-02-14
5032,0.994570648562736,-0.512083502008842,2022-02-15
5033,0.999368493299441,1.07648124149531,2022-02-16
5034,1.00306755398806,0.154999213440021,2022-02-17
5035,0.995820753353142,-1.02632821480864,2022-02-18
5036,0.915148529797346,0.164644176056328,2022-02-21
5037,0.897056165453376,-1.00453495943302,2022-02-22
5038,0.929814338275165,0.618090512694813,2022-02-23
5039,0.923770823793072,-3.03060031497235,2022-02-24
5040,0.947472999309881,0.102938259089846,2022-02-25
5041,1.40882172524202,0.730417692188823,2022-02-28
5042,1.40732924337547,0.670174180292449,2022-03-01
5043,1.37172197159485,0.284245752337853,2022-03-02
5044,1.3732975829601,0.486396579848325,2022-03-03
5045,1.35057668483502,-0.569340047966627,2022-03-04
5046,1.07664287627377,-1.02054269673939,2022-03-07
5047,1.08224890079674,-0.831743281914576,2022-03-08
5048,1.07992441395772,1.03611904132102,2022-03-09
5049,1.08573975650166,1.09703444795421,2022-03-10
5050,1.07434948136682,-0.946855232347232,2022-03-11
5051,1.03074814901648,1.20735730593733,2022-03-14
5052,1.02431874569465,-0.72999174033157,2022-03-15
5053,1.01927211617714,1.09021570039829,2022-03-16
5054,1.0191702229853,1.04811176277906,2022-03-17
5055,1.04624302153059,0.599513641925853,2022-03-18
5056,0.866870183490022,-0.218212006662277,2022-03-21
5057,0.88862170908711,0.856391143828539,2022-03-22
5058,0.891342140881065,0.500032357682478,2022-03-23
5059,0.903776192989563,0.124621693236726,2022-03-24
5060,0.87899364551935,0.258226465919265,2022-03-25
5061,0.704927821872879,0.0836746703754443,2022-03-28
5062,0.718008470161017,0.697736916415259,2022-03-28
5063,0.734056556725155,0.670285789485625,2022-03-29
5064,0.755892848535107,-0.1984788583826,2022-03-30
5065,0.767039257449024,-0.0773712873114007,2022-03-31
5066,0.671439975058565,0.265206094139359,2022-04-04
5067,0.691830838051747,0.188805860510577,2022-04-05
5068,0.709488088585649,-0.503394386867839,2022-04-06
5069,0.725618075872634,-0.633506572334852,2022-04-07
5070,0.732721618924281,0.471828066537761,2022-04-08
